chr1	517	99881	22995	3977866
chr1	518	99783	17425	3012371
chr1	519	99667	14146	2531465
chr1	520	99688	14539	3309095
chr1	521	99911	14796	2900854
chr1	522	99864	22812	2634360
chr1	523	99604	15487	3364876
chr1	524	99896	15461	3697233
chr1	525	99806	13106	3210067
chr1	526	99815	11029	3169453
chr1	527	99948	13542	2807720
chr1	528	99730	24492	3751228
chr1	529	99754	13274	2475958
chr1	530	100000	15327	3498695
chr1	531	99651	14952	3716500
chr1	532	98521	10684	2789559
chr1	533	99881	15600	3355262
chr1	534	99784	11871	2776888
chr1	535	99832	33694	4808238
chr1	536	99786	18596	3971479
chr1	537	99764	33691	5202911
chr1	538	99914	22982	4429940
chr1	539	99967	30067	4817705
chr1	540	99993	29515	4882610
chr1	541	99911	30291	4912975
chr1	542	99900	15980	3277178
chr1	543	99971	18378	3599396
chr1	544	99939	18018	3741377
chr1	545	99973	19642	3827268
chr1	546	99913	25828	4799944
chr1	547	99875	39031	5131324
chr1	548	99867	31396	4653775
chr1	549	99836	17687	4345560
chr1	550	99898	24390	4611007
chr1	551	99947	18239	4241284
chr1	552	99982	24397	4647130
chr1	553	99885	15006	4355588
chr1	554	99832	20059	4671767
chr1	555	99889	27525	3856719
chr1	556	99743	19845	2797089
chr1	557	99985	18943	3968024
chr1	558	99997	20282	3997915
chr1	559	99638	17317	3856186
chr1	560	99997	18723	3824748
chr1	561	96725	19033	3417805
chr1	562	99788	14178	3455475
chr1	563	99571	17302	3232506
chr1	564	99584	16670	3178979
chr1	565	99809	15298	3286836
chr1	566	99451	18367	3139580
chr1	567	99877	15995	3635619
chr1	568	96993	17645	3486347
chr1	569	99921	23687	4101699
chr1	570	99884	20301	3316357
chr1	571	99084	16457	2479940
chr1	572	99791	20338	3404509
chr1	573	99801	22772	3915445
chr1	574	99774	25025	4048768
chr1	575	99872	25490	3760778
chr1	576	99801	22716	3481887
chr1	577	99965	23701	3678852
chr1	578	99540	22377	3496009
chr1	579	99752	16616	3169865
chr1	580	99520	18611	3665061
chr1	581	99648	16512	3179054
chr1	582	99801	18925	3309921
chr1	583	99420	19316	3627376
chr1	584	99908	22034	3793546
chr1	585	99696	21654	3824583
chr1	586	99850	18357	3736428
chr1	587	99818	20253	3686815
chr1	588	99877	17024	3912364
chr1	589	99792	17034	3154715
chr1	590	99952	16830	3662366
chr1	591	97564	18453	2859655
chr1	592	99876	23952	3899508
chr1	593	99992	22890	4028255
chr1	594	99891	19496	4086766
chr1	595	99540	18833	3762489
chr1	596	99967	18313	3850886
chr1	597	99919	15942	3351650
chr1	598	99875	21191	3394943
chr1	599	99816	17678	3484312
chr1	600	99894	15723	3544884
chr1	601	99760	20541	3618666
chr1	602	99813	17569	3014238
chr1	603	99691	16599	2788542
chr1	604	99708	18130	3486082
chr1	605	98789	17164	2913156
chr1	606	99478	16164	2785543
chr1	607	99399	15932	2874588
chr1	608	99553	20316	3077774
chr1	609	99615	11158	2722095
chr1	610	99537	15534	2957760
chr1	611	99684	16907	3317785
chr1	612	99923	15089	3312069
chr1	613	99839	22681	3410341
chr1	614	99825	24554	3897720
chr1	615	99524	26968	2777182
chr1	616	99906	27348	3003979
chr1	617	99767	27205	3029470
chr1	618	99879	27042	3140019
chr1	619	99780	22903	3435264
chr1	620	99859	13477	3368827
chr1	621	99449	16810	3023058
chr1	622	99634	16414	2766127
chr1	623	99296	17079	2688352
chr1	624	99705	16770	2963780
chr1	625	99665	18986	3098208
chr1	626	99950	14441	3658221
chr1	627	99865	23620	4224147
chr1	628	99939	15252	3614315
chr1	629	99880	17252	2418071
chr1	630	99537	15985	2103113
chr1	631	99346	13668	2813526
chr1	632	99072	10957	2656463
chr1	633	99722	21066	2766587
chr1	634	99847	26280	3578876
chr1	635	99780	21965	3355235
chr1	636	99864	15193	2841515
chr1	637	99852	20266	2978269
chr1	638	99048	12911	2724679
chr1	639	99439	17586	2339951
chr1	640	99331	19483	2791193
chr1	641	99719	21157	3995853
chr1	642	99906	21563	3642461
chr1	643	99927	25183	3502578
chr1	644	99844	23369	3541542
chr1	645	99887	22230	3513508
chr1	646	99954	20921	3264691
chr1	647	99851	16166	3354710
chr1	648	99781	16207	3316446
chr1	649	99825	23731	3321608
chr1	650	99878	23378	3183938
chr1	651	99903	21388	3405260
chr1	652	99311	15150	2627532
chr1	653	99893	29236	3872115
chr1	654	99844	19005	3246960
chr1	655	99882	16741	3468131
chr1	656	99801	19689	3524161
chr1	657	99404	17377	3090502
chr1	658	99714	22410	3289874
chr1	659	99794	15288	3041529
chr1	660	98948	15448	2519727
chr1	661	99522	13662	3003923
chr1	662	99227	12773	2557325
chr1	663	99163	14477	2596898
chr1	664	99705	17193	2669359
chr1	665	99720	19128	2633799
chr1	666	99788	18832	3036232
chr1	667	99956	24466	3319993
chr1	668	99710	20065	3422971
chr1	669	99558	15852	2994685
chr1	670	99962	23375	3105941
chr1	671	99373	25708	2919790
chr1	672	98470	17717	2362529
chr1	673	99483	10064	2391423
chr1	674	99045	19754	2528442
chr1	675	98268	14665	2723968
chr1	676	99623	14319	3078491
chr1	677	99787	15232	3118257
chr1	678	99840	21518	3312031
chr1	679	99974	15698	3521889
chr1	680	99226	19386	3883778
chr1	681	99240	24915	3478144
chr1	682	99815	24805	3598449
chr1	683	99552	16688	3306482
chr1	684	99442	13073	3281133
chr1	685	99649	17672	3312236
chr1	686	99905	29323	3560377
chr1	687	99938	16426	3241106
chr1	688	99501	13818	2971563
chr1	689	99441	18984	2644151
chr1	690	98908	13480	2620049
chr1	691	99354	13866	2645629
chr1	692	98670	13810	2846095
chr1	693	99395	11754	3101251
chr1	694	99544	15055	2887195
chr1	695	99523	10954	2962341
chr1	696	98770	16604	2522912
chr1	697	99672	16459	2738566
chr1	698	98741	10959	2799357
chr1	699	99178	13170	2455128
chr1	700	98696	18529	2233440
chr1	701	99623	16987	2326656
chr1	702	99559	16034	2351722
chr1	703	98970	15339	2483985
chr1	704	98912	16406	2294678
chr1	705	99664	24203	2336288
chr1	706	99890	20556	2224587
chr1	707	99402	17401	2214714
chr1	708	99618	15573	2894059
chr1	709	99451	15614	2880270
chr1	710	99451	10731	2886423
chr1	711	98072	16424	2714461
chr1	712	99536	10992	3035304
chr1	713	99830	16555	2937950
chr1	714	99746	21999	2930060
chr1	715	99754	19640	2770027
chr1	716	99892	14168	3073450
chr1	717	99233	14484	2504339
chr1	718	99381	15461	2543781
chr1	719	99294	19712	2460015
chr1	720	99213	22695	2536727
chr1	721	99408	19446	2369637
chr1	722	99597	18294	2495150
chr1	723	97663	20149	2145717
chr1	724	98870	22636	1978429
chr1	725	99065	22916	1936896
chr1	726	98625	18980	1952236
chr1	727	65947	14314	1335914
chr1	728	87692	10979	2017782
chr1	729	99050	17101	2303900
chr1	730	98313	16085	2090883
chr1	731	99304	13245	2474296
chr1	732	99589	12797	2373309
chr1	733	99589	16419	2222692
chr1	734	98456	16288	2293135
chr1	735	99057	12645	2434688
chr1	736	99170	11960	2489377
chr1	737	98299	8783	1891915
chr1	738	99167	14676	2106393
chr1	739	99129	15310	2219638
chr1	740	99316	10793	2490073
chr1	741	99475	14616	2428796
chr1	742	98649	19926	2372568
chr1	743	99212	20164	2431269
chr1	744	98986	15973	2592171
chr1	745	98290	11060	2250060
chr1	746	99219	15256	1974224
chr1	747	98960	15876	2365037
chr1	748	99764	21374	2775276
chr1	749	99864	21115	2908146
chr1	750	99834	22930	2724448
chr1	751	99290	23739	2883954
chr1	752	98857	16582	2711840
chr1	753	99708	8561	2907158
chr1	754	99798	15175	2658547
chr1	755	99479	16282	2803766
chr1	756	99836	22673	2845623
chr1	757	99283	16012	2620565
chr1	758	96684	13755	2830811
chr1	759	99785	13246	2664293
chr1	760	99506	18647	2676637
chr1	761	99210	9389	2868879
chr1	762	99851	12144	2878254
chr1	763	96878	10996	2344238
chr1	764	99030	16572	3017909
chr1	765	99773	21770	3339209
chr1	766	99861	21867	3467162
chr1	767	99761	24964	3203932
chr1	768	99958	20970	2836577
chr1	769	99727	18701	3077365
chr1	770	99823	23062	3044905
chr1	771	99769	18848	2992405
chr1	772	99942	17771	3153534
chr1	773	99494	17176	3243991
chr1	774	99881	18273	3331468
chr1	775	99841	19829	2922437
chr1	776	99536	12437	2516821
chr1	777	99666	17045	2838969
chr1	778	99216	19307	2955890
chr1	779	98994	18391	3438837
chr1	780	99683	18759	2830799
chr1	781	99701	15436	2570633
chr1	782	99837	16297	2742677
chr1	783	99505	15249	2504892
chr1	784	99322	21505	2242493
chr1	785	99908	19738	3028796
chr1	786	99777	12991	3171053
chr1	787	98634	14823	3096085
chr1	788	99142	16193	2761775
chr1	789	99706	16951	2863000
chr1	790	99746	13373	2502160
chr1	791	99637	17940	2816825
chr1	792	99709	16325	2455030
chr1	793	98536	16767	2568512
chr1	794	99332	19189	2164116
chr1	795	99676	19505	2347101
chr1	796	99608	19032	2453831
chr1	797	97984	16934	2293001
chr1	798	99606	19118	2434607
chr1	799	99562	18729	2548560
chr1	800	97723	14483	2300631
chr1	801	99165	14158	2406568
chr1	802	98503	17093	2109482
chr1	803	99542	15590	2649486
chr1	804	97791	15696	2230305
chr1	805	98479	13566	2221661
chr1	806	99653	14323	2384457
chr1	807	99126	18216	2330530
chr1	808	99222	14170	2164905
chr1	809	98501	19891	2153428
chr1	810	99590	12793	2145588
chr1	811	99191	17283	2401221
chr1	812	98931	14233	2282146
chr1	813	99573	19225	2239003
chr1	814	97307	16564	2370405
chr1	815	99239	18116	2373727
chr1	816	99096	19605	2435389
chr1	817	99796	21787	2682656
chr1	818	99665	22478	2843214
chr1	819	99639	25571	2839620
chr1	820	99736	23010	2909524
chr1	821	99587	20023	2837901
chr1	822	99412	22739	2140532
chr1	823	99381	24444	1996433
chr1	824	99032	25991	2236698
chr1	825	99820	19951	2934861
chr1	826	99584	21920	2800625
chr1	827	99495	17267	2740553
chr1	828	99793	17979	2761896
chr1	829	99236	19377	2634349
chr1	830	99001	17404	2590582
chr1	831	98979	18355	2137500
chr1	832	99470	19857	2492555
chr1	833	99402	23379	2634472
chr1	834	99292	18968	2827183
chr1	835	99175	20719	2817633
chr1	836	99386	13259	2568633
chr1	837	98549	15627	2401390
chr1	838	99282	17834	2571601
chr1	839	99601	21543	2820565
chr1	840	99916	17890	3112560
chr1	841	99834	22922	3443771
chr1	842	100000	23542	3130919
chr1	843	98678	22873	2502688
chr1	844	99706	17024	2686457
chr1	845	95436	11461	2360178
chr1	846	98308	12852	1994987
chr1	847	99716	16459	2997791
chr1	848	99657	21235	3314991
chr1	849	99280	18236	2765655
chr1	850	99286	15092	3077896
chr1	851	99961	19616	3027074
chr1	852	99503	24289	3519634
chr1	853	99924	22985	3478200
chr1	854	99587	16291	3190735
chr1	855	99719	20733	2944248
chr1	856	99381	17772	2638107
chr1	857	99535	22369	3535767
chr1	858	99830	18568	2893195
chr1	859	99859	21208	3905153
chr1	860	99888	24271	3721438
chr1	861	99712	15547	2571795
chr1	862	97213	13422	2438434
chr1	863	98611	12699	2300804
chr1	864	99364	14895	2372205
chr1	865	99322	14447	2399634
chr1	866	99560	19569	2873281
chr1	867	98864	14261	2650497
chr1	868	99160	18504	2748690
chr1	869	99719	21473	3156621
chr1	870	99545	12995	3444125
chr1	871	96100	14327	2214704
chr1	872	99266	15932	3447473
chr1	873	99696	16994	2651275
chr1	874	99802	16339	2568725
chr1	875	99855	23193	2950765
